id,name,brand,image_url,annual_fee1,annual_fee2,record,type,,
204,ALL MY POINT,롯데카드,https://api.card-gorilla.com:8080/storage/card/204/card_img/20426/204card.png,15000,18000,50,VISA,,
205,ALL MY LIVING,롯데카드,https://api.card-gorilla.com:8080/storage/card/205/card_img/20428/205card.png,15000,18000,50,VISA,,
206,ALL MY DRIVING,롯데카드,https://api.card-gorilla.com:8080/storage/card/206/card_img/20430/206card.png,15000,15000,30,VISA,,
207,경차 smart 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/207/card_img/20431/207card.png,0,0,30,Mastercard,,
208,LIKIT FUN 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/208/card_img/20432/208card.png,10000,10000,30,Mastercard,,
209,LIKIT ON 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/209/card_img/20435/209card.png,10000,10000,30,Mastercard,,
210,LIKIT ALL 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/210/card_img/20509/210card.png,10000,10000,0,Mastercard,,
211,트래블패스 시그니처카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/211/card_img/20437/211card.png,120000,0,0,VISA,,
212,포인트플러스 GRANDE카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/212/card_img/20438/212card.jpg,5000,10000,0,AMEX,,
213,I’m WONDERFUL,롯데카드,https://api.card-gorilla.com:8080/storage/card/213/card_img/20439/213card.png,10000,10000,0,VISA,,
214,I’m GREAT,롯데카드,https://api.card-gorilla.com:8080/storage/card/214/card_img/20440/214card.png,15000,15000,50,VISA,,
215,I’m CHEERFUL,롯데카드,https://api.card-gorilla.com:8080/storage/card/215/card_img/20441/215card.png,15000,15000,50,VISA,,
216,I’m HEARTFUL,롯데카드,https://api.card-gorilla.com:8080/storage/card/216/card_img/20442/216card.png,15000,15000,50,VISA,,
217,I’m JOYFUL,롯데카드,https://api.card-gorilla.com:8080/storage/card/217/card_img/20443/217card.png,15000,15000,50,VISA,,
218,L.pay 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/218/card_img/20444/218card.png,9000,10000,0,VISA,,
219,I’m YOLO,롯데카드,https://api.card-gorilla.com:8080/storage/card/219/card_img/20445/219card.png,35000,35000,30,Mastercard,,
220,L.CLASS L20 (스카이패스형),롯데카드,https://api.card-gorilla.com:8080/storage/card/220/card_img/20446/220card.png,195000,200000,0,Mastercard,,
221,L.CLASS L20 (아시아나클럽형),롯데카드,https://api.card-gorilla.com:8080/storage/card/221/card_img/20447/221card.png,195000,200000,50,Mastercard,,
222,L.CLASS L20 (L.POINT형),롯데카드,https://api.card-gorilla.com:8080/storage/card/222/card_img/20448/222card.png,195000,200000,0,Mastercard,,
223,뉴 CJ헬로 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/223/card_img/20449/223card.png,10000,12000,30,Mastercard,,
224,카카오페이 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/224/card_img/20450/224card.png,12000,15000,30,Mastercard,,
225,PAYCO 플래티넘 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/225/card_img/20451/225card.png,9000,10000,0,VISA,,
226,터치원카드(Touch1),하나카드,https://api.card-gorilla.com:8080/storage/card/226/card_img/20452/226card.png,10000,0,20,Mastercard,,
227,CLUB SK(클럽 SK)카드,하나카드,https://api.card-gorilla.com:8080/storage/card/227/card_img/20453/227card.png,6000,7000,40,VISA,,
228,Smart Any 카드(스마트애니),하나카드,https://api.card-gorilla.com:8080/storage/card/228/card_img/30964/228card.png,5000,5000,0,VISA,,
229,미생카드,하나카드,https://api.card-gorilla.com:8080/storage/card/229/card_img/20455/229card.png,6000,8000,30,VISA,,
230,아이행복카드,하나카드,https://api.card-gorilla.com:8080/storage/card/230/card_img/20456/230card.png,0,0,30,JCB,,
231,하나멤버스 1Q(원큐) 카드 Living,하나카드,https://api.card-gorilla.com:8080/storage/card/231/card_img/20458/231card.png,8000,10000,30,VISA,,
232,하나멤버스 1Q(원큐) 카드 Shopping,하나카드,https://api.card-gorilla.com:8080/storage/card/232/card_img/20459/232card.png,8000,10000,30,VISA,,
234,하나멤버스 1Q(원큐) 카드 Daily,하나카드,https://api.card-gorilla.com:8080/storage/card/234/card_img/20461/234card.png,8000,10000,30,VISA,,
235,Ohmyzip(오마이집) 카드,하나카드,https://api.card-gorilla.com:8080/storage/card/235/card_img/20462/235card.png,10000,15000,30,AMEX,,
236,Simple Life,하나카드,https://api.card-gorilla.com:8080/storage/card/236/card_img/20463/236card.png,15000,15000,0,VISA,,
237,하나멤버스 1Q카드 내맘대로,하나카드,https://api.card-gorilla.com:8080/storage/card/237/card_img/20464/237card.png,10000,0,30,VISA,,
238,1Q Daily+,하나카드,https://api.card-gorilla.com:8080/storage/card/238/card_img/20465/238card.png,10000,10000,30,VISA,,
239,1Q Shopping+,하나카드,https://api.card-gorilla.com:8080/storage/card/239/card_img/20466/239card.png,10000,10000,30,VISA,,
240,1Q Living+,하나카드,https://api.card-gorilla.com:8080/storage/card/240/card_img/20467/240card.png,10000,0,30,VISA,,
241,1Q Special+,하나카드,https://api.card-gorilla.com:8080/storage/card/241/card_img/20468/241card.png,10000,0,30,VISA,,
242,Mile 1.6 대한항공,하나카드,https://api.card-gorilla.com:8080/storage/card/242/card_img/20469/242card.png,45000,0,0,AMEX,,
243,Mile 1.6 아시아나,하나카드,https://api.card-gorilla.com:8080/storage/card/243/card_img/20470/243card.png,45000,0,0,AMEX,,
244,Mile 1.8 대한항공,하나카드,https://api.card-gorilla.com:8080/storage/card/244/card_img/20471/244card.png,130000,0,0,AMEX,,
245,Mile 1.8 아시아나,하나카드,https://api.card-gorilla.com:8080/storage/card/245/card_img/20472/245card.png,130000,0,0,AMEX,,
246,통커 카드,하나카드,https://api.card-gorilla.com:8080/storage/card/246/card_img/20473/246card.png,17000,0,50,VISA,,
247,#tag1카드 Orange,하나카드,https://api.card-gorilla.com:8080/storage/card/247/card_img/20474/247card.png,12000,0,30,Mastercard,,
248,#tag1카드 Navy,하나카드,https://api.card-gorilla.com:8080/storage/card/248/card_img/20475/248card.png,12000,0,40,Mastercard,,
249,1Q Coupon 카드,하나카드,https://api.card-gorilla.com:8080/storage/card/249/card_img/20476/249card.png,15000,0,30,Mastercard,,
250,my pass 마패 카드,하나카드,https://api.card-gorilla.com:8080/storage/card/250/card_img/20477/250card.png,17000,0,50,Mastercard,,
251,1Q Global VIVA,하나카드,https://api.card-gorilla.com:8080/storage/card/251/card_img/20479/251card.png,13000,15000,30,Mastercard,,
252,Any PLUS 카드,하나카드,https://api.card-gorilla.com:8080/storage/card/252/card_img/30965/252card.png,15000,15000,0,VISA,,
254,1Q My Lunch,하나카드,https://api.card-gorilla.com:8080/storage/card/254/card_img/20482/254card.png,15000,17000,30,VISA,,
255,1Q My Edu,하나카드,https://api.card-gorilla.com:8080/storage/card/255/card_img/20483/255card.png,15000,17000,30,VISA,,
258,Oil & Life카드(Oil카드),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/258/card_img/20484/258card.png,5000,0,30,Mastercard,,
259,Oil & Life카드(Life카드),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/259/card_img/20485/259card.png,5000,0,40,Mastercard,,
260,국민행복카드(신용),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/260/card_img/20486/260card.png,0,0,30,BC,,
263,참! 좋은 kt wiz 카드(신용),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/263/card_img/20487/263card.png,2000,0,0,VISA,,
264,olleh Super DC IBK카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/264/card_img/20488/264card.png,10000,0,30,Mastercard,,
266,일상의 기쁨카드(신용),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/266/card_img/23586/266card.png,10000,0,50,VISA,,
267,마일앤조이카드(대한항공),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/267/card_img/20490/267card.png,30000,0,0,UnionPay,,
268,마일앤조이카드(아시아나),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/268/card_img/20491/268card.png,30000,0,0,UnionPay,,
269,IBK-Hybrid(하이브리드)카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/269/card_img/20492/269card.png,10000,0,0,Mastercard,,
270,아모레퍼시픽 IBK카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/270/card_img/20493/270card.png,10000,0,50,VISA,,
271,일년의 설렘카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/271/card_img/23585/271card.png,10000,0,50,VISA,,
273,참! 좋은 다이소카드(신용),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/273/card_img/20495/273card.png,10000,0,30,VISA,,
274,쇼핑앤조이 카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/274/card_img/20496/274card.png,10000,0,30,BC,,
275,제주항공 Refresh Point 카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/275/card_img/20497/275card.png,20000,0,0,BC,,
276,플러스마일카드,SC제일은행,https://api.card-gorilla.com:8080/storage/card/276/card_img/20498/276card.png,49000,0,0,VISA,,
277,시그마카드,SC제일은행,https://api.card-gorilla.com:8080/storage/card/277/card_img/20499/277card.png,200000,0,0,BC,,
278,FANtastic S 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/278/card_img/20500/278card.png,0,0,30,Mastercard,,
279,CJ ONE 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/279/card_img/20501/279card.png,0,0,20,Mastercard,,
280,11번가 팝 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/280/card_img/20502/280card.png,0,0,20,Mastercard,,
281,신한카드 Deep Dream 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/281/card_img/20503/281card.png,0,0,0,VISA,,
282,신세계 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/282/card_img/20504/282card.png,0,0,30,Mastercard,,
283,쿠팡 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/283/card_img/20505/283card.png,0,0,20,Mastercard,,
284,신한카드 주거래 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/284/card_img/20506/284card.png,0,0,30,VISA,,
285,G마켓/옥션 신한카드 Smile365 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/285/card_img/20507/285card.png,0,0,20,VISA,,
287,NCSOFT 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/287/card_img/20510/287card.png,0,0,30,Mastercard,,
288,신한카드 YOLO Triplus 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/288/card_img/20511/288card.png,0,0,0,Mastercard,,
290,신한카드 4Tune 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/290/card_img/20513/290card.png,0,0,0,Mastercard,,
291,팝 신한카드 S-Choice 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/291/card_img/20514/291card.png,0,0,20,Mastercard,,
292,신한카드 아이행복 체크카드,신한카드,https://api.card-gorilla.com:8080/storage/card/292/card_img/20515/292card.png,0,0,30,Mastercard,,
293,신한 빅플러스 체크카드,신한카드,https://api.card-gorilla.com:8080/storage/card/293/card_img/20516/293card.jpg,0,0,10,VISA,,
294,신한카드 S-Line 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/294/card_img/20517/294card.png,0,0,30,VISA,,
295,신한 S20 Pink(핑크)체크카드,신한카드,https://api.card-gorilla.com:8080/storage/card/295/card_img/20518/295card.png,0,0,20,Mastercard,,
296,신한 S-Choice체크카드,신한카드,https://api.card-gorilla.com:8080/storage/card/296/card_img/20519/296card.gif,0,0,20,VISA,,
297,해피포인트 신한카드 BigPlus 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/297/card_img/20520/297card.png,0,0,10,VISA,,
298,신한 S20 체크카드,신한카드,https://api.card-gorilla.com:8080/storage/card/298/card_img/20521/298card.png,0,0,20,Mastercard,,
299,신한카드 EV 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/299/card_img/20522/299card.png,0,0,30,Mastercard,,
300,SOCAR 제휴 SOCAR 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/300/card_img/20523/300card.png,0,0,20,VISA,,
304,SRT 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/304/card_img/20527/304card.png,0,0,20,Mastercard,,
305,KBO 제휴 신한카드 MY KBO 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/305/card_img/20550/305card.png,0,0,0,Mastercard,,
306,리디 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/306/card_img/20551/306card.png,0,0,20,VISA,,
307,더본 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/307/card_img/20552/307card.png,0,0,20,VISA,,
308,요기요 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/308/card_img/20553/308card.png,0,0,20,Mastercard,,
309,EDIYA 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/309/card_img/20554/309card.png,0,0,20,Mastercard,,
310,마이 홈플러스 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/310/card_img/20555/310card.png,0,0,0,VISA,,
311,몰테일 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/311/card_img/20556/311card.png,0,0,0,Mastercard,,
312,카드의정석 COOKIE CHECK,우리카드,https://api.card-gorilla.com:8080/storage/card/312/card_img/20557/312card.png,0,0,20,BC,,
313,LoL CHAMPIONS KOREA 우리체크카드,우리카드,https://api.card-gorilla.com:8080/storage/card/313/card_img/20558/313card.png,0,0,25,BC,,
314,카드의정석 SSO3 CHECK,우리카드,https://api.card-gorilla.com:8080/storage/card/314/card_img/20559/314card.png,0,0,30,BC,,
315,카카오페이 체크카드,우리카드,https://api.card-gorilla.com:8080/storage/card/315/card_img/20560/315card.png,0,0,20,VISA,,
316,카드의정석 L.POINT CHECK,우리카드,https://api.card-gorilla.com:8080/storage/card/316/card_img/20562/316card.png,0,0,30,BC,,
317,카드의정석 POINT CHECK,우리카드,https://api.card-gorilla.com:8080/storage/card/317/card_img/20563/317card.png,0,0,30,VISA,,
318,위메프 우리체크,우리카드,https://api.card-gorilla.com:8080/storage/card/318/card_img/20564/318card.png,3000,5000,20,BC,,
319,배달의민족 우리체크,우리카드,https://api.card-gorilla.com:8080/storage/card/319/card_img/20565/319card.png,0,0,25,BC,,
320,롯데마트 라서 즐거운 체크카드,우리카드,https://api.card-gorilla.com:8080/storage/card/320/card_img/20566/320card.png,0,0,30,Mastercard,,
322,우리 아이행복체크카드,우리카드,https://api.card-gorilla.com:8080/storage/card/322/card_img/20567/322card.png,0,0,30,Mastercard,,
323,우리국민행복체크카드,우리카드,https://api.card-gorilla.com:8080/storage/card/323/card_img/20568/323card.png,0,0,30,BC,,
324,우리 YG 체크카드,우리카드,https://api.card-gorilla.com:8080/storage/card/324/card_img/20569/324card.png,0,0,30,UnionPay,,
325,그랑블루 체크카드,우리카드,https://api.card-gorilla.com:8080/storage/card/325/card_img/20570/325card.png,95000,0,30,BC,,
326,해피포인트 우리체크카드,우리카드,https://api.card-gorilla.com:8080/storage/card/326/card_img/20571/326card.png,0,0,20,BC,,
328,라떼 우리체크카드,우리카드,https://api.card-gorilla.com:8080/storage/card/328/card_img/20572/328card.png,2000,0,25,BC,,
329,갤러리아 체크카드,우리카드,https://api.card-gorilla.com:8080/storage/card/329/card_img/20573/329card.png,0,0,30,VISA,,
330,카드의정석 CREAM TEENS CHECK,우리카드,https://api.card-gorilla.com:8080/storage/card/330/card_img/20574/330card.png,0,0,10,BC,,
331,New 현대백화점 체크카드,우리카드,https://api.card-gorilla.com:8080/storage/card/331/card_img/20575/331card.png,0,0,20,BC,,
332,카카오페이 KB국민 체크카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/332/card_img/20576/332card.png,0,0,30,Mastercard,,
334,아시아나 체크카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/334/card_img/20578/334card.png,0,0,30,Mastercard,,
335,청춘대로 싱글 체크카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/335/card_img/20579/335card.png,0,0,30,Mastercard,,
336,가온체크카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/336/card_img/20580/336card.png,0,0,10,Mastercard,,
337,ONE 체크카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/337/card_img/20582/337card.png,0,0,10,Mastercard,,
338,누리체크카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/338/card_img/20583/338card.png,0,0,30,Mastercard,,
339,음 체크카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/339/card_img/20584/339card.png,0,0,30,VISA,,
