id,title,content,card_id
3508,마트/편의점,"메가마트 매장 결제 시 메가포인트 0.5% 적립
메가마트 자체 추가적립 0.2%, 총 0.7% 적립",906
3509,모든가맹점,메가마트 제외 모든가맹점 메가포인트 0.1% 적립,906
3510,주유,화물차우대주유소에서 리터당 50원 할인,907
3511,OK캐쉬백,OK캐쉬백 적립,907
3512,주유,S-OIL 주유소 리터당 최대 400원 할인,908
3513,영화/문화,"놀이공원 50% 할인
영화관 3,000원 할인",908
3514,푸드,"패밀리레스토랑 10% 할인
커피 20% 할인",908
3515,자동차/하이패스,"E1 LPG충전소 결제금액 1,000원당 오렌지 포인트 10~30P 적립",909
3516,생활,"대형마트, 커피전문점, 영화관 등 생활업종 할인",909
3517,기타,부가세 환급 지원 서비스,909
3518,기타,LPG 화물복지카드 안내,909
3519,기타,남양 i 쇼핑몰 최대 30% 할인,910
3520,헤어,"박준뷰티랩, 박승철 헤어스투디오 할인",910
3521,영화/문화,롯데 자이언츠 20% 할인,910
3522,쇼핑,"롯데백화점 5% 할인쿠폰 제공
롯데 면세점 최대 10% 할인",910
3523,영화/문화,"뮤지컬, 연극 등 공연 10~30% 할인",910
3524,주유,SK주유소 리터당 SK주유포인트 50원적립,910
3525,적립,L.POINT 적립 0.1%~3%,910
3526,쇼핑,네이버 체크아웃 최고 20% 할인,911
3527,헤어,"박준뷰티랩, 박승철 헤어스투디오 할인",911
3528,영화/문화,롯데 자이언츠 20% 할인,911
3529,쇼핑,"롯데백화점 5% 쿠폰제공
롯데 면세점 5~10% 할인",911
3530,영화/문화,"뮤지컬, 연극 등 공연 10~30% 할인",911
